,outDegree,indegreeAveGene,indegreeVarGene,indispenAveGene,indispenVarGene,numTissueAve,numTissueVar,closeAveGene,closeVarGene,degreeAveGene,degreeVarGene,pgrkAveGene,pgrkVarGene,egAveGene,egVarGene,SG1_outDegree,SG1_indegreeAveGene,SG1_indegreeVarGene,SG8_outDegree,SG8_indegreeAveGene,SG8_indegreeVarGene,SG19_outDegree,SG19_indegreeAveGene,SG19_indegreeVarGene,SG29_outDegree,SG29_indegreeAveGene,SG29_indegreeVarGene,SG32_outDegree,SG32_indegreeAveGene,SG32_indegreeVarGene,SG36_outDegree,SG36_indegreeAveGene,SG36_indegreeVarGene,SG37_outDegree,SG37_indegreeAveGene,SG37_indegreeVarGene,SG38_outDegree,SG38_indegreeAveGene,SG38_indegreeVarGene,SG47_outDegree,SG47_indegreeAveGene,SG47_indegreeVarGene,SG50_outDegree,SG50_indegreeAveGene,SG50_indegreeVarGene,SG53_outDegree,SG53_indegreeAveGene,SG53_indegreeVarGene,SG57_outDegree,SG57_indegreeAveGene,SG57_indegreeVarGene,SG65_outDegree,SG65_indegreeAveGene,SG65_indegreeVarGene,SG68_outDegree,SG68_indegreeAveGene,SG68_indegreeVarGene,SG72_outDegree,SG72_indegreeAveGene,SG72_indegreeVarGene,conservation,numTissue,delState
chr6-119171800-119172800,1,35.0,0.0,0.973294904543727,0.0,1.0,0.0,0.0001319773602265,0.0,0.0001885390860379,0.0,2.506993357763754e-05,0.0,2.54292677537015e-37,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05599,0,Deleted
chr8-28344200-28344800,3,32.333333333333336,2.888888888888889,0.8406811738912631,0.0213461845426664,2.6666666666666665,0.2222222222222222,0.0299316269533275,0.0017767125059414,0.0001282065785057,9.479196523737784e-12,2.025873788910641e-05,9.104882153347229e-12,7.652201995258816e-07,1.1711239075248598e-12,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.8888888888888891,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666666666667,3.555555555555556,0.107768,3,Deleted
chr7-110822400-110824000,1,42.0,0.0,0.6228476072636789,0.0,3.0,0.0,0.0232633716573985,0.0,0.0001621436139926,0.0,5.450303084266825e-05,0.0,9.77017642407934e-18,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270603,3,Deleted
chr4-6897600-6898600,3,25.0,18.0,0.7100658140948951,0.0356731618028573,1.3333333333333333,0.2222222222222222,0.0744036951706779,0.0027628556710983,0.0001055818881812,2.654175026646577e-10,2.2058809570867803e-05,4.06654998248637e-11,0.0001935418035527,2.2538747789991293e-08,2.0,10.5,20.25,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036787,1,Deleted
chr3-154579600-154582000,1,42.0,0.0,0.750890253947511,0.0,4.0,0.0,0.0694757902291456,0.0,0.0004034736441211,0.0,0.0002000386876606,0.0,1.72029903548454e-08,0.0,1.0,21.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101305,3,Deleted
chr20-54691400-54692800,1,26.0,0.0,0.307483654878265,0.0,2.0,0.0,9.80403247397218e-05,0.0,9.80403247397218e-05,0.0,3.154474663160477e-05,0.0,1.8894758432899867e-37,0.0,1.0,12.0,0.0,1.0,12.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421193,1,Deleted
chr13-28694200-28694800,2,39.0,9.0,0.4725609254473139,0.1285726075684564,1.0,0.0,0.032778332383366,0.0010655383059581,0.0001621436139926,5.687517914242649e-11,2.692554606742462e-05,6.813855423555541e-11,1.046948098643386e-08,1.0961003212530012e-16,0.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151192,0,Deleted
chr19-51407400-51407800,10,55.6,33.239999999999995,0.2921532711702494,0.0797229002523556,1.0,0.0,0.0002250349047173,1.9869228950562927e-09,0.000214180401739,7.132147464460303e-10,7.904346039348538e-06,2.4397422353011548e-12,2.161643342619926e-36,1.2486029170676705e-71,10.0,33.2,41.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706025,1,Deleted
chr12-59942000-59944000,2,39.0,25.0,0.3356857554845789,0.0,1.5,0.25,0.0001470604871095,3.5546986964016677e-10,0.0001470604871095,3.5546986964016677e-10,3.366763615749568e-05,4.0559939452235445e-11,2.833349411850245e-37,1.3178954340631622e-75,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,4.0,0.0,0.0,0.0,0.122341,2,Deleted
chr6-56943800-56944400,2,43.0,4.0,0.4865785888500025,0.0997449850936609,1.0,0.0,0.0709963196692389,0.0050185489551659,0.0001828829134567,7.998072066903742e-10,0.0001090842283559,8.253722327695702e-09,0.0047873433687694,2.291865653050071e-05,0.0,0.0,0.0,2.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242822,0,Deleted
chr1-27546400-27548200,4,32.0,55.5,0.955036026229964,0.0009749833271208,2.25,1.6875,0.0866949061443026,0.0009903911299022,0.0001470604871095,1.628052002951963e-09,9.319508356605268e-05,1.5798320490507796e-08,0.0015904334373817,7.586853568584676e-06,3.0,21.33333333333333,33.55555555555555,3.0,22.66666666666667,21.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304376,3,Deleted
chr13-38075000-38076400,1,43.0,0.0,0.1976103103053409,0.0,2.0,0.0,0.0001621436139926,0.0,0.0001621436139926,0.0,4.513123959730655e-05,0.0,3.1237720483303203e-37,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531386,1,Deleted
chr7-133786000-133787600,2,30.5,0.25,0.3511682807990585,0.0583305817834617,1.0,0.0,0.0506926652283844,0.0025582900463471,0.000124435796785,1.2796915307045989e-10,3.542856770626556e-05,2.8481424176182375e-14,1.440754204027596e-05,2.075772676423192e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586169,1,Deleted
chr4-15762200-15764000,4,33.75,21.1875,0.6861699771885295,0.043164422235158,3.5,0.75,0.0114571570004641,0.0001509430964479,0.0001612009185624,7.375999795033445e-11,1.7277313186641467e-05,1.20856028663881e-11,1.1985570046848063e-16,3.8387404048313506e-32,0.0,0.0,0.0,4.0,19.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.75,9.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.333333333333332,1.5555555555555554,3.0,4.666666666666667,0.2222222222222222,0.0533544,3,Deleted
chr19-9277200-9278200,9,25.55555555555556,21.358024691358025,0.2672379907954378,0.0708952075242908,1.6666666666666667,0.8888888888888887,0.0374878141662448,0.0024791336650668,0.0001001352034734,3.1316456663607764e-10,1.6392946288412963e-05,4.0076795855023886e-10,0.0011117784254702,8.626542287654623e-06,4.0,8.5,2.25,5.0,16.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.75,4.1875,0.045158,3,Deleted
chr14-106198600-106200200,2,51.0,4.0,0.5491413578608085,0.1890249512039609,1.0,0.0,0.0001923098677586,5.6875179142426695e-11,0.0001923098677586,5.6875179142426695e-11,4.305689623557376e-05,5.630092770829771e-10,3.7046173212904905e-37,2.1086326945010208e-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.5,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699013999999999,1,Deleted
chr15-56791200-56792800,1,35.0,0.0,0.641691302622969,0.0,2.0,0.0,0.0303477601592489,0.0,0.0001357481419473,0.0,4.187457618153754e-05,0.0,1.8884846198159404e-15,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0480131,1,Deleted
chr19-35140800-35141000,2,22.5,0.25,0.8610833175528599,0.0,1.0,0.0,0.0748797384398501,0.0055945584841626,9.615493387934252e-05,1.7418023612368156e-10,0.0002439759090313,5.5355025051622926e-08,0.0098454321422087,9.693253406683692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.18204,1,Deleted
chr19-51115800-51116400,1,56.0,0.0,0.96770049445631,0.0,1.0,0.0,0.0002111637763624,0.0,0.0002111637763624,0.0,1.8432714339352548e-05,0.0,4.067645616890599e-37,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931967,0,Deleted
chr20-23177400-23177600,1,28.0,0.0,0.7294345156941301,0.0,1.0,0.0,0.0001055818881812,0.0,0.0001131234516227,0.0,1.336573599155904e-05,0.0,2.0346871615300227e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112195,1,Deleted
chr4-6684200-6685200,8,34.375,241.484375,0.7046053464707087,0.0444947638602241,2.875,0.859375,0.051832527860256,0.001436505208543,0.0001456464439642,5.3887010550764e-09,2.310080491274184e-05,2.543484687831627e-10,4.621961508046453e-05,1.4601354000213364e-08,0.0,0.0,0.0,6.0,24.16666666666667,170.80555555555554,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.833333333333334,0.8055555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6666666666666666,8.0,8.875,4.859375,0.0,0.0,0.0,0.014893,3,Deleted
chr17-17234200-17235000,1,33.0,0.0,0.783666350932365,0.0,2.0,0.0,0.0010040021438627,0.0,0.0002036222129209,0.0,1.6069057741933567e-05,0.0,3.992420047214823e-29,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457338,1,Deleted
chr7-155140000-155140200,4,43.0,76.5,0.377927461397795,0.1167367212633525,1.0,0.0,0.0172011066007464,0.0005589235701509,0.0001809975225964,8.744558793148095e-10,1.9618309829176605e-05,1.2239571288989356e-11,1.1807299268016591e-10,4.1823694576948285e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691,1,Deleted
chr19-12696400-12697000,3,44.0,18.0,0.92709708959895,0.0,1.0,0.0,0.0782334189909125,0.0030617750690236,0.0001747128863951,1.5482687655438376e-10,2.7615467780688085e-05,1.4033704566629264e-10,0.0001616457315939,2.1782379778837145e-08,0.0,0.0,0.0,3.0,25.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055475,0,Deleted
chr15-93146600-93147600,1,46.0,0.0,0.0558511881441583,0.0,1.0,0.0,0.0001734559591548,0.0,0.0001734559591548,0.0,3.812570416186658e-05,0.0,3.341589025690392e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048739,1,Deleted
chr6-88801200-88802400,2,38.0,25.0,0.4755990660322565,0.0892617905288985,1.0,0.0,0.0001432897053888,3.5546986964016677e-10,0.0001489458779699,1.7418023612368156e-10,3.780727073298296e-05,3.6605345355642735e-11,2.7607437527302205e-37,1.3178954340631274e-75,0.0,0.0,0.0,2.0,31.5,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246604,0,Deleted
chr2-180070000-180070200,1,46.0,0.0,0.316007368393864,0.0,1.0,0.0,0.0001734559591548,0.0,0.0001734559591548,0.0,5.510882036899382e-05,0.0,3.341589025690392e-37,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032705,1,Deleted
chr8-144712200-144712400,4,34.5,15.25,0.5141532213422929,0.1081379017414533,1.0,0.0,0.0627311170303191,0.0026016728847688,0.0001602582231322,2.136373916537402e-09,2.037913370868305e-05,3.0081845549227307e-10,0.0001493953985132,5.8541334221924943e-08,0.0,0.0,0.0,4.0,21.5,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103315,0,Deleted
chr1-62117800-62118400,2,44.0,4.0,0.2515115889670677,0.0611637028460888,1.0,0.0,0.0001956632728767,4.931647827416351e-10,0.0001715705682945,3.5546986964016947e-12,3.7641380222509965e-05,3.090766717921328e-12,3.597783280013893e-36,1.0651244077052317e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440393,1,Deleted
chr3-190805000-190806600,1,39.0,0.0,0.4252441249737428,0.0949044119657875,1.0,0.0,0.0001470604871095,0.0,0.0001470604871095,0.0,2.814812339017936e-05,0.0,2.8333494118502308e-37,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161978,0,Deleted
chr3-154315400-154315600,1,26.0,0.0,0.201144714131993,0.0,1.0,0.0,9.80403247397218e-05,0.0,9.80403247397218e-05,0.0,2.602523386428844e-05,0.0,1.8894758432899867e-37,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16102,0,Deleted
chr14-35609800-35610600,5,40.6,51.44,0.7769027878260354,0.0871797770728126,1.4,0.24,0.0717217874552274,0.002490355038057,0.0002352967793753,5.3383043143081655e-09,5.019127180024447e-05,1.3638063972056583e-09,0.0001145549055507,4.544455093700332e-08,0.0,0.0,0.0,2.0,19.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.4,19.44,0.0,0.0,0.0,0.143285,1,Deleted
chr9-131413200-131413400,4,50.5,17.25,0.8186547705752013,0.0294471557039887,1.0,0.0,0.0948357541142148,0.0005256834174495,0.0002620693295927,5.022789258015555e-09,5.780013762100289e-05,3.5790024546998307e-09,0.0004448134635139,5.841868334832538e-07,0.0,0.0,0.0,4.0,36.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53397,0,Deleted
chr10-31248200-31248600,1,48.0,0.0,0.0431487006140828,0.0,1.0,0.0,0.0618676360419229,0.0,0.0001885390860379,0.0,5.480843848221306e-05,0.0,6.177714903455261e-09,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151225,0,Deleted
chr19-4618000-4618600,7,35.57142857142857,10.244897959183673,0.5702246877004497,0.1213041853954323,1.4285714285714286,0.2448979591836734,0.0243803227889245,0.0014287505235601,0.0001481378533155,1.3696471711849676e-10,9.4978792621249e-06,8.735715007406063e-12,3.5523227477962125e-05,7.571398132494591e-09,6.0,21.5,26.58333333333333,4.0,19.75,12.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700766999999999,1,Deleted
chr1-12745000-12745200,6,28.5,40.91666666666666,0.2583613955583696,0.1038233872379077,1.0,0.0,0.0032467553710627,4.950114424213384e-05,0.0001206650150642,2.279746763958935e-09,9.83407246220208e-06,3.270979036255656e-11,1.5589003004699785e-18,1.2150850734026935e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.333333333333334,2.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04728,1,Deleted
chr12-12546800-12548200,5,39.0,7.2,0.5685877759375437,0.171095555647543,3.4,1.84,0.0083723953445286,0.0002708107320959,0.0001636519266809,5.721643021728118e-10,2.1369569936316283e-05,2.1028630724813198e-10,7.010963751340515e-14,1.9661445089044267e-26,1.0,25.0,0.0,5.0,26.8,7.3599999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.75,0.1875,3.0,5.333333333333333,0.2222222222222222,0.0648864,4,Deleted
chr11-17209800-17211000,4,40.0,45.0,0.8730469666041489,0.0002778610247725,2.25,1.6875,0.0608859330415021,0.0012289672500357,0.0001781694363058,1.239701170370081e-09,3.488598902394434e-05,9.363452114201963e-11,1.696797456640625e-07,9.786786380958164e-15,0.0,0.0,0.0,3.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598342,3,Deleted
chr2-24608000-24609000,1,26.0,0.0,0.6339562046112579,0.0,2.0,0.0,0.0084370688211405,0.0,0.0001319773602265,0.0,1.8963676526537527e-05,0.0,1.697112114026246e-18,0.0,1.0,4.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131444,1,Deleted
chr8-24593800-24594600,1,44.0,0.0,0.831446246794284,0.0,1.0,0.0,0.0002683177082774,0.0,0.0001772267408756,0.0,5.5621736773832273e-05,0.0,1.2411349666469715e-34,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167375,0,Deleted
chr11-69495400-69495800,1,32.0,0.0,0.323281555783477,0.0,1.0,0.0,0.0298761452814071,0.0,0.0001282065785057,0.0,1.9324854426330157e-05,0.0,1.0682400111729082e-15,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048955,0,Deleted
chr15-34923200-34923400,3,56.66666666666666,0.2222222222222222,0.1729549587728225,0.0413497407265361,1.6666666666666667,0.2222222222222222,0.0002136776308429,3.159732174579284e-12,0.0002149345580832,0.0,2.743139545024761e-05,4.891328401942321e-12,4.116049389637279e-37,1.171462608056089e-77,3.0,15.0,2.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086035,1,Deleted
